calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood,workout_type_encoded,weather_conditions_encoded,location_encoded,mood_encoded,calories_burned_normalized,distance_km_normalized,active_minutes_normalized,sleep_hours_normalized,heart_rate_avg_normalized
2978.59,12.89,611,2.4,124,Gym Workout,Fog,Park,Happy,1,1,2,0,0.591435657,0.6445,0.424600417,0.2,0.537815126
1748.93,8.29,1084,10.3,90,Gym Workout,Snow,Park,Tired,1,3,2,3,0.099551982,0.4145,0.753300903,0.858333333,0.25210084
3027.39,17.61,361,2,136,Gym Workout,Fog,Home,Stressed,1,1,1,2,0.610956438,0.8805,0.250868659,0.166666667,0.638655462
2375.45,12.08,1156,6.5,75,Gym Workout,Rain,Park,Tired,1,2,2,3,0.350170007,0.604,0.80333565,0.541666667,0.12605042
3757.25,15.46,844,8.6,72,Gym Workout,Snow,Park,Tired,1,3,2,3,0.902912116,0.773,0.586518416,0.716666667,0.100840336
1859.62,12.51,1143,7.8,95,Gym Workout,Rain,Home,Stressed,1,2,1,2,0.143829753,0.6255,0.794301598,0.65,0.294117647
1869.51,5.67,737,3.8,80,Gym Workout,Rain,Park,Neutral,1,2,2,1,0.147785911,0.2835,0.512161223,0.316666667,0.168067227
3183.22,4.34,7,5.7,76,Gym Workout,Clear,Gym,Stressed,1,0,0,2,0.673290932,0.217,0.004864489,0.475,0.134453782
2334.79,15.28,1339,5.9,156,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.333905356,0.764,0.930507297,0.491666667,0.806722689
2906.37,15.73,30,1.8,138,Gym Workout,Fog,Park,Stressed,1,1,2,2,0.562546502,0.7865,0.020847811,0.15,0.655462185
2242.14,1.29,29,9.5,137,Gym Workout,Rain,Home,Tired,1,2,1,3,0.296843874,0.0645,0.020152884,0.791666667,0.647058824
2539.4,19.78,12,3.6,177,Gym Workout,Fog,Home,Tired,1,1,1,3,0.41575263,0.989,0.008339124,0.3,0.983193277
3405.87,18.08,776,0.9,94,Gym Workout,Snow,Park,Happy,1,3,2,0,0.762354494,0.904,0.539263377,0.075,0.285714286
3830.93,13.05,581,1.2,71,Gym Workout,Snow,Home,Tired,1,3,1,3,0.932385295,0.6525,0.403752606,0.1,0.092436975
3452.48,18.22,298,3.3,99,Gym Workout,Clear,Home,Tired,1,0,1,3,0.78099924,0.911,0.207088256,0.275,0.327731092
3158.96,1.06,715,1.6,81,Gym Workout,Clear,Park,Tired,1,0,2,3,0.663586543,0.053,0.496872828,0.133333333,0.176470588
3103.35,16.26,177,6.4,108,Gym Workout,Rain,Home,Tired,1,2,1,3,0.641341654,0.813,0.123002085,0.533333333,0.403361345
3852.66,10.15,870,9.2,114,Gym Workout,Fog,Park,Happy,1,1,2,0,0.941077643,0.5075,0.604586518,0.766666667,0.453781513
3531.9,16.44,230,11.3,78,Gym Workout,Snow,Park,Tired,1,3,2,3,0.812768511,0.822,0.159833218,0.941666667,0.151260504
2825.5,9.54,843,7.3,147,Gym Workout,Snow,Gym,Neutral,1,3,0,1,0.530197208,0.477,0.585823489,0.608333333,0.731092437
1806.87,2.54,489,11.6,114,Gym Workout,Snow,Park,Happy,1,3,2,0,0.122728909,0.127,0.339819319,0.966666667,0.453781513
1620.46,11.85,731,3.4,95,Gym Workout,Snow,Gym,Happy,1,3,0,0,0.048161926,0.5925,0.507991661,0.283333333,0.294117647
1986.89,18,58,7.5,86,Gym Workout,Rain,Home,Tired,1,2,1,3,0.19473979,0.9,0.040305768,0.625,0.218487395
1733.78,16.47,822,9.5,127,Gym Workout,Rain,Home,Tired,1,2,1,3,0.09349174,0.8235,0.571230021,0.791666667,0.56302521
2140.38,13.25,348,1.6,118,Gym Workout,Fog,Park,Happy,1,1,2,0,0.256138246,0.6625,0.241834607,0.133333333,0.487394958
2572.43,14.57,1344,6.1,123,Gym Workout,Clear,Gym,Neutral,1,0,0,1,0.428965159,0.7285,0.933981932,0.508333333,0.529411765
3215.94,11.83,580,7.9,147,Gym Workout,Snow,Home,Stressed,1,3,1,2,0.686379455,0.5915,0.403057679,0.658333333,0.731092437
2746.63,2.55,1182,5.7,152,Gym Workout,Snow,Gym,Stressed,1,3,0,2,0.498647946,0.1275,0.821403753,0.475,0.773109244
3174.93,17.71,52,11.2,80,Gym Workout,Snow,Gym,Neutral,1,3,0,1,0.669974799,0.8855,0.036136206,0.933333333,0.168067227
2661.76,5.31,558,7.3,124,Gym Workout,Clear,Home,Neutral,1,0,1,1,0.464698588,0.2655,0.387769284,0.608333333,0.537815126
3016.95,16.49,375,5.7,103,Gym Workout,Clear,Gym,Tired,1,0,0,3,0.606780271,0.8245,0.260597637,0.475,0.361344538
1941.02,11.59,126,9.4,126,Gym Workout,Fog,Gym,Happy,1,1,0,0,0.176391056,0.5795,0.087560806,0.783333333,0.554621849
1513.11,16.61,1136,10,75,Gym Workout,Rain,Gym,Happy,1,2,0,0,0.005220209,0.8305,0.789437109,0.833333333,0.12605042
1742.18,18.07,466,0.4,74,Gym Workout,Snow,Home,Stressed,1,3,1,2,0.096851874,0.9035,0.323835997,0.033333333,0.117647059
2028.65,12.94,708,5.3,149,Gym Workout,Snow,Park,Stressed,1,3,2,2,0.211444458,0.647,0.492008339,0.441666667,0.74789916
2736.9,9.56,1344,10.1,105,Gym Workout,Rain,Park,Happy,1,2,2,0,0.49475579,0.478,0.933981932,0.841666667,0.378151261
2865.33,19.05,1233,2.6,96,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.546129845,0.9525,0.856845031,0.216666667,0.302521008
1565.86,4.39,190,10.1,98,Gym Workout,Rain,Park,Neutral,1,2,2,1,0.026321053,0.2195,0.132036136,0.841666667,0.319327731
3064.56,4.19,1308,10.4,61,Gym Workout,Clear,Park,Happy,1,0,2,0,0.625825033,0.2095,0.908964559,0.866666667,0.008403361
1947.74,0.62,665,0.1,113,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.179079163,0.031,0.462126477,0.008333333,0.445378151
2645.24,4.58,631,7.9,85,Gym Workout,Fog,Gym,Tired,1,1,0,3,0.458090324,0.229,0.438498958,0.658333333,0.210084034
3172.93,5.45,1406,5.2,123,Gym Workout,Fog,Home,Stressed,1,1,1,2,0.669174767,0.2725,0.977067408,0.433333333,0.529411765
2948.79,10.38,161,10.8,109,Gym Workout,Clear,Home,Tired,1,0,1,3,0.579515181,0.519,0.111883252,0.9,0.411764706
2751.78,11.97,498,3.5,168,Gym Workout,Fog,Park,Tired,1,1,2,3,0.500708028,0.5985,0.346073662,0.291666667,0.907563025
3337.73,18.28,1295,1.3,106,Gym Workout,Clear,Gym,Tired,1,0,0,3,0.735097404,0.914,0.899930507,0.108333333,0.386554622
3098.76,9.16,226,1.9,129,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.63950558,0.458,0.157053509,0.158333333,0.579831933
1955.03,16.11,1180,11.4,165,Gym Workout,Rain,Park,Happy,1,2,2,0,0.18199528,0.8055,0.820013899,0.95,0.882352941
2257.01,8.62,429,2,158,Gym Workout,Rain,Park,Happy,1,2,2,0,0.302792112,0.431,0.298123697,0.166666667,0.823529412
3218.38,7.62,269,3.2,164,Gym Workout,Clear,Home,Happy,1,0,1,0,0.687355494,0.381,0.186935372,0.266666667,0.87394958
3804.59,16.05,137,0.4,124,Gym Workout,Snow,Gym,Stressed,1,3,0,2,0.921848874,0.8025,0.095205003,0.033333333,0.537815126
2504.39,8.36,1314,11.7,83,Gym Workout,Snow,Park,Neutral,1,3,2,1,0.40174807,0.418,0.913134121,0.975,0.193277311
3471.02,7.95,419,9.8,154,Gym Workout,Fog,Park,Stressed,1,1,2,2,0.788415537,0.3975,0.291174427,0.816666667,0.789915966
3337.13,13.35,142,11.1,109,Gym Workout,Snow,Gym,Neutral,1,3,0,1,0.734857394,0.6675,0.098679639,0.925,0.411764706
3585.62,8.1,1334,6.5,103,Gym Workout,Fog,Park,Stressed,1,1,2,2,0.83425737,0.405,0.927032662,0.541666667,0.361344538
2248.77,19.33,566,8.8,152,Gym Workout,Snow,Home,Stressed,1,3,1,2,0.29949598,0.9665,0.3933287,0.733333333,0.773109244
2041.53,10.87,192,8.1,128,Gym Workout,Clear,Home,Tired,1,0,1,3,0.216596664,0.5435,0.13342599,0.675,0.571428571
3433.24,6.68,1260,5.1,83,Gym Workout,Clear,Park,Stressed,1,0,2,2,0.773302932,0.334,0.875608061,0.425,0.193277311
3992.38,13.92,1397,8.6,77,Gym Workout,Fog,Home,Tired,1,1,1,3,0.996967879,0.696,0.970813065,0.716666667,0.142857143
3936.68,15.43,1239,1.9,145,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.974686987,0.7715,0.861014593,0.158333333,0.714285714
2211.02,17.14,786,9.5,146,Gym Workout,Rain,Gym,Happy,1,2,0,0,0.284395376,0.857,0.546212648,0.791666667,0.722689076
3131.24,11.22,918,8.1,105,Gym Workout,Fog,Home,Tired,1,1,1,3,0.6524981,0.561,0.637943016,0.675,0.378151261
2918.85,5.66,649,6.8,142,Gym Workout,Snow,Gym,Happy,1,3,0,0,0.567538702,0.283,0.451007644,0.566666667,0.68907563
2809.67,9.63,1259,1.9,118,Gym Workout,Snow,Park,Stressed,1,3,2,2,0.523864955,0.4815,0.874913134,0.158333333,0.487394958
2521.91,5.7,591,2.6,146,Gym Workout,Snow,Home,Stressed,1,3,1,2,0.40875635,0.285,0.410701876,0.216666667,0.722689076
2209.84,16.04,1258,9.1,158,Gym Workout,Snow,Park,Neutral,1,3,2,1,0.283923357,0.802,0.874218207,0.758333333,0.823529412
2904.11,15.86,785,10.9,137,Gym Workout,Fog,Home,Stressed,1,1,1,2,0.561642466,0.793,0.545517721,0.908333333,0.647058824
2076.1,17.49,190,3.7,74,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.230425217,0.8745,0.132036136,0.308333333,0.117647059
1545.58,12.63,1120,6,156,Gym Workout,Rain,Home,Tired,1,2,1,3,0.018208728,0.6315,0.778318277,0.5,0.806722689
3399.27,13.62,932,2.3,107,Gym Workout,Clear,Home,Tired,1,0,1,3,0.759714389,0.681,0.647671994,0.191666667,0.394957983
2720.24,16.69,1386,10.1,157,Gym Workout,Fog,Park,Happy,1,1,2,0,0.488091524,0.8345,0.963168867,0.841666667,0.81512605
2266.6,8.86,1122,4.5,82,Gym Workout,Rain,Home,Tired,1,2,1,3,0.306628265,0.443,0.779708131,0.375,0.18487395
3267.09,17.19,572,11.7,177,Gym Workout,Clear,Park,Happy,1,0,2,0,0.706840274,0.8595,0.397498263,0.975,0.983193277
1534.66,7.78,222,5.7,171,Gym Workout,Rain,Park,Happy,1,2,2,0,0.013840554,0.389,0.154273801,0.475,0.932773109
1515.6,8.08,356,4.3,149,Gym Workout,Snow,Park,Stressed,1,3,2,2,0.006216249,0.404,0.247394024,0.358333333,0.74789916
3775.45,19.92,298,2.5,109,Gym Workout,Rain,Park,Neutral,1,2,2,1,0.910192408,0.996,0.207088256,0.208333333,0.411764706
3794.63,6.99,109,6.2,159,Gym Workout,Fog,Gym,Happy,1,1,0,0,0.917864715,0.3495,0.075747047,0.516666667,0.831932773
3861.6,6.03,1029,11.7,158,Gym Workout,Rain,Home,Stressed,1,2,1,2,0.944653786,0.3015,0.715079917,0.975,0.823529412
1990.55,9.95,255,1.1,89,Gym Workout,Rain,Park,Happy,1,2,2,0,0.196203848,0.4975,0.177206393,0.091666667,0.243697479
2037.86,5.8,576,3.6,77,Gym Workout,Clear,Gym,Happy,1,0,0,0,0.215128605,0.29,0.400277971,0.3,0.142857143
3510.78,19.82,691,5.9,154,Gym Workout,Rain,Home,Stressed,1,2,1,2,0.804320173,0.991,0.48019458,0.491666667,0.789915966
2879.48,9.49,84,2.9,84,Gym Workout,Clear,Gym,Tired,1,0,0,3,0.551790072,0.4745,0.058373871,0.241666667,0.201680672
3873.12,12.38,272,10.1,118,Gym Workout,Fog,Park,Tired,1,1,2,3,0.94926197,0.619,0.189020153,0.841666667,0.487394958
2528.54,6.04,788,4,173,Gym Workout,Clear,Gym,Happy,1,0,0,0,0.411408456,0.302,0.547602502,0.333333333,0.949579832
1924.34,10.27,520,11.1,108,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.169718789,0.5135,0.361362057,0.925,0.403361345
2177.77,13.9,319,0.8,93,Gym Workout,Clear,Home,Happy,1,0,1,0,0.271094844,0.695,0.221681723,0.066666667,0.277310924
2028.71,15.62,892,1.5,84,Gym Workout,Rain,Park,Stressed,1,2,2,2,0.211468459,0.781,0.619874913,0.125,0.201680672
2042.19,7.22,451,5.6,164,Gym Workout,Rain,Gym,Neutral,1,2,0,1,0.216860674,0.361,0.313412092,0.466666667,0.87394958
1559.09,19.1,65,3.4,153,Gym Workout,Clear,Gym,Happy,1,0,0,0,0.023612945,0.955,0.045170257,0.283333333,0.781512605
2559.21,8.31,891,10.6,109,Gym Workout,Fog,Park,Happy,1,1,2,0,0.423676947,0.4155,0.619179986,0.883333333,0.411764706
1681.3,14.47,237,11.7,67,Gym Workout,Rain,Gym,Neutral,1,2,0,1,0.0724989,0.7235,0.164697707,0.975,0.058823529
1807.79,3.57,573,2.7,66,Gym Workout,Snow,Park,Neutral,1,3,2,1,0.123096924,0.1785,0.39819319,0.225,0.050420168
3667.82,2.43,677,0.5,132,Gym Workout,Fog,Home,Stressed,1,1,1,2,0.867138686,0.1215,0.470465601,0.041666667,0.605042017
1657.4,11.52,1259,8.2,84,Gym Workout,Fog,Park,Stressed,1,1,2,2,0.062938518,0.576,0.874913134,0.683333333,0.201680672
2726.94,18.85,322,1.6,130,Gym Workout,Clear,Home,Neutral,1,0,1,1,0.490771631,0.9425,0.223766505,0.133333333,0.588235294
3141.63,5.77,207,3.4,153,Gym Workout,Fog,Park,Tired,1,1,2,3,0.656654266,0.2885,0.143849896,0.283333333,0.781512605
3329.86,9.28,1054,4.1,99,Gym Workout,Snow,Gym,Neutral,1,3,0,1,0.731949278,0.464,0.732453092,0.341666667,0.327731092
3454.46,8.06,672,6.7,98,Gym Workout,Snow,Home,Happy,1,3,1,0,0.781791272,0.403,0.466990966,0.558333333,0.319327731
2236.04,12.48,125,8.3,88,Gym Workout,Fog,Home,Tired,1,1,1,3,0.294403776,0.624,0.086865879,0.691666667,0.235294118
1678.04,5.25,601,5.3,133,Gym Workout,Rain,Home,Stressed,1,2,1,2,0.071194848,0.2625,0.417651147,0.441666667,0.613445378
3062.38,13.17,230,10.8,69,Gym Workout,Rain,Home,Tired,1,2,1,3,0.624952998,0.6585,0.159833218,0.9,0.075630252
1835.87,18.76,627,2.6,101,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.134329373,0.938,0.435719249,0.216666667,0.344537815
2897.22,15.21,933,3.4,150,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.558886355,0.7605,0.648366921,0.283333333,0.756302521
3070.77,2.56,1291,2.1,76,Gym Workout,Clear,Home,Tired,1,0,1,3,0.628309132,0.128,0.897150799,0.175,0.134453782
1646.79,10.11,769,11.7,76,Gym Workout,Snow,Home,Happy,1,3,1,0,0.058694348,0.5055,0.534398888,0.975,0.134453782
2452.64,6.7,763,0.5,164,Gym Workout,Snow,Park,Tired,1,3,2,3,0.381047242,0.335,0.530229326,0.041666667,0.87394958
1506.76,6.38,832,10.5,155,Gym Workout,Fog,Gym,Happy,1,1,0,0,0.002680107,0.319,0.578179291,0.875,0.798319328
3348.02,7.9,910,10.9,87,Gym Workout,Rain,Home,Happy,1,2,1,0,0.739213569,0.395,0.6323836,0.908333333,0.226890756
2476.03,1.49,272,6.9,66,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.390403616,0.0745,0.189020153,0.575,0.050420168
2176.28,17.38,381,7.1,92,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.27049882,0.869,0.264767199,0.591666667,0.268907563
3163.11,16.02,209,7.6,175,Gym Workout,Rain,Park,Stressed,1,2,2,2,0.66524661,0.801,0.14523975,0.633333333,0.966386555
2966.89,1.11,142,9,168,Gym Workout,Clear,Gym,Stressed,1,0,0,2,0.58675547,0.0555,0.098679639,0.75,0.907563025
1540.25,14.72,358,1.7,127,Gym Workout,Snow,Home,Neutral,1,3,1,1,0.016076643,0.736,0.248783878,0.141666667,0.56302521
2438.4,18.85,1240,3.1,98,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.375351014,0.9425,0.861709521,0.258333333,0.319327731
3679.59,5.76,511,6.1,115,Gym Workout,Fog,Home,Happy,1,1,1,0,0.871846874,0.288,0.355107714,0.508333333,0.462184874
2088.65,15.04,1014,11.3,122,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.235445418,0.752,0.704656011,0.941666667,0.521008403
2265.98,7.41,145,4.3,137,Gym Workout,Snow,Park,Happy,1,3,2,0,0.306380255,0.3705,0.10076442,0.358333333,0.647058824
2191.67,3.88,63,9.6,75,Gym Workout,Rain,Home,Happy,1,2,1,0,0.276655066,0.194,0.043780403,0.8,0.12605042
2876.43,16.58,268,4.5,104,Gym Workout,Rain,Park,Stressed,1,2,2,2,0.550570023,0.829,0.186240445,0.375,0.369747899
3696.6,13.03,796,5.8,151,Gym Workout,Fog,Park,Neutral,1,1,2,1,0.878651146,0.6515,0.553161918,0.483333333,0.764705882
2864.86,12.82,1130,11.1,83,Gym Workout,Rain,Home,Happy,1,2,1,0,0.545941838,0.641,0.785267547,0.925,0.193277311
2870.87,7.92,267,0.7,107,Gym Workout,Snow,Gym,Stressed,1,3,0,2,0.548345934,0.396,0.185545518,0.058333333,0.394957983
3620.38,18.4,943,10.4,63,Gym Workout,Clear,Gym,Happy,1,0,0,0,0.848161926,0.92,0.655316192,0.866666667,0.025210084
2536.02,17.49,406,7.2,61,Gym Workout,Clear,Park,Tired,1,0,2,3,0.414400576,0.8745,0.282140375,0.6,0.008403361
1695.32,17.03,1024,11,143,Gym Workout,Fog,Park,Tired,1,1,2,3,0.078107124,0.8515,0.711605281,0.916666667,0.697478992
3301.88,6.19,939,7.8,76,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.72075683,0.3095,0.652536484,0.65,0.134453782
3433.79,16.3,559,11,108,Gym Workout,Rain,Home,Tired,1,2,1,3,0.773522941,0.815,0.388464211,0.916666667,0.403361345
3512.45,0.02,404,2,128,Gym Workout,Snow,Home,Happy,1,3,1,0,0.8049882,0.001,0.280750521,0.166666667,0.571428571
2426.84,18.3,276,2,165,Gym Workout,Snow,Home,Happy,1,3,1,0,0.370726829,0.915,0.191799861,0.166666667,0.882352941
2702.59,9.91,1395,11.7,168,Gym Workout,Snow,Park,Happy,1,3,2,0,0.481031241,0.4955,0.969423211,0.975,0.907563025
2328.09,14.54,385,2.7,124,Gym Workout,Snow,Park,Tired,1,3,2,3,0.331225249,0.727,0.267546908,0.225,0.537815126
3030.7,11.89,1314,11.7,95,Gym Workout,Rain,Park,Neutral,1,2,2,1,0.612280491,0.5945,0.913134121,0.975,0.294117647
2763.43,4.26,287,2.1,76,Gym Workout,Snow,Gym,Happy,1,3,0,0,0.505368215,0.213,0.199444058,0.175,0.134453782
3917.36,12.73,691,8.3,140,Gym Workout,Snow,Park,Stressed,1,3,2,2,0.966958678,0.6365,0.48019458,0.691666667,0.672268908
1541.66,17.06,598,0.3,145,Gym Workout,Rain,Park,Happy,1,2,2,0,0.016640666,0.853,0.415566366,0.025,0.714285714
2005.03,10.16,965,6.8,164,Gym Workout,Snow,Gym,Stressed,1,3,0,2,0.20199608,0.508,0.670604587,0.566666667,0.87394958
3515.05,9.33,315,3.7,114,Gym Workout,Fog,Park,Happy,1,1,2,0,0.806028241,0.4665,0.218902015,0.308333333,0.453781513
1785.8,7.41,260,1.9,73,Gym Workout,Snow,Home,Stressed,1,3,1,2,0.114300572,0.3705,0.180681028,0.158333333,0.109243697
2936.5,17.81,1367,11.3,146,Gym Workout,Fog,Park,Neutral,1,1,2,1,0.574598984,0.8905,0.949965254,0.941666667,0.722689076
2454.77,0.13,1353,6.6,92,Gym Workout,Snow,Gym,Tired,1,3,0,3,0.381899276,0.0065,0.940236275,0.55,0.268907563
2373.18,4.63,425,1.6,97,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.34926197,0.2315,0.295343989,0.133333333,0.31092437
2915.2,11.49,3,8.8,121,Gym Workout,Fog,Park,Neutral,1,1,2,1,0.566078643,0.5745,0.002084781,0.733333333,0.512605042
2432.66,12.46,586,6.8,136,Gym Workout,Clear,Park,Neutral,1,0,2,1,0.373054922,0.623,0.407227241,0.566666667,0.638655462
3622,3.92,449,6.2,122,Gym Workout,Snow,Home,Happy,1,3,1,0,0.848809952,0.196,0.312022238,0.516666667,0.521008403
2993.33,2.89,1199,11.7,130,Gym Workout,Snow,Home,Neutral,1,3,1,1,0.597331893,0.1445,0.833217512,0.975,0.588235294
2197.01,19.13,181,6.3,79,Gym Workout,Rain,Gym,Happy,1,2,0,0,0.278791152,0.9565,0.125781793,0.525,0.159663866
2736.67,16.71,115,1.9,179,Gym Workout,Snow,Park,Neutral,1,3,2,1,0.494663787,0.8355,0.079916609,0.158333333,1
1914.66,2.19,430,5.5,97,Gym Workout,Rain,Gym,Tired,1,2,0,3,0.165846634,0.1095,0.298818624,0.458333333,0.31092437
3309.41,14.36,566,3.8,118,Gym Workout,Rain,Home,Happy,1,2,1,0,0.723768951,0.718,0.3933287,0.316666667,0.487394958
2873.87,0.54,1018,6.3,130,Gym Workout,Snow,Home,Happy,1,3,1,0,0.549545982,0.027,0.707435719,0.525,0.588235294
3889.34,19.42,253,2.7,161,Gym Workout,Snow,Park,Tired,1,3,2,3,0.95575023,0.971,0.175816539,0.225,0.848739496
2341.59,4.01,806,3.4,133,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.336625465,0.2005,0.560111188,0.283333333,0.613445378
2314.14,5.34,463,1.2,156,Gym Workout,Clear,Gym,Neutral,1,0,0,1,0.325645026,0.267,0.321751216,0.1,0.806722689
3695.91,12.64,616,6.6,116,Gym Workout,Clear,Gym,Neutral,1,0,0,1,0.878375135,0.632,0.428075052,0.55,0.470588235
3348.24,9.09,535,9.9,160,Gym Workout,Rain,Gym,Neutral,1,2,0,1,0.739301572,0.4545,0.371785962,0.825,0.840336134
1507.5,9.24,508,8.3,92,Gym Workout,Fog,Home,Tired,1,1,1,3,0.002976119,0.462,0.353022933,0.691666667,0.268907563
2574.44,14.29,897,9.8,110,Gym Workout,Snow,Park,Neutral,1,3,2,1,0.429769191,0.7145,0.623349548,0.816666667,0.420168067
1774.51,10.24,996,10.5,165,Gym Workout,Snow,Gym,Tired,1,3,0,3,0.109784391,0.512,0.692147325,0.875,0.882352941
3520.68,5.46,948,11.8,60,Gym Workout,Fog,Park,Tired,1,1,2,3,0.808280331,0.273,0.658790827,0.983333333,0
3218.17,5.93,909,9.1,106,Gym Workout,Snow,Home,Tired,1,3,1,3,0.687271491,0.2965,0.631688673,0.758333333,0.386554622
3762.22,12.84,640,11.1,171,Gym Workout,Rain,Home,Happy,1,2,1,0,0.904900196,0.642,0.444753301,0.925,0.932773109
3484.54,3.36,1090,7.5,159,Gym Workout,Rain,Gym,Stressed,1,2,0,2,0.793823753,0.168,0.757470466,0.625,0.831932773
1923.91,5.17,812,4.7,118,Gym Workout,Snow,Gym,Happy,1,3,0,0,0.169546782,0.2585,0.564280751,0.391666667,0.487394958
3974.63,2.66,1079,3.8,171,Gym Workout,Snow,Gym,Happy,1,3,0,0,0.989867595,0.133,0.749826268,0.316666667,0.932773109
2214.33,9.04,181,2.3,77,Gym Workout,Snow,Gym,Happy,1,3,0,0,0.285719429,0.452,0.125781793,0.191666667,0.142857143
3866.79,15.56,1030,7.3,146,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.946729869,0.778,0.715774844,0.608333333,0.722689076
1656.33,12.73,614,9.9,99,Gym Workout,Fog,Park,Happy,1,1,2,0,0.0625105,0.6365,0.426685198,0.825,0.327731092
2353.85,18.07,1004,10,158,Gym Workout,Rain,Gym,Neutral,1,2,0,1,0.341529661,0.9035,0.697706741,0.833333333,0.823529412
3556.85,11.47,1250,6.7,150,Gym Workout,Rain,Home,Stressed,1,2,1,2,0.82274891,0.5735,0.868658791,0.558333333,0.756302521
3468.21,13.52,173,0.5,151,Gym Workout,Rain,Gym,Happy,1,2,0,0,0.787291492,0.676,0.120222377,0.041666667,0.764705882
3723.9,12.81,669,9,61,Gym Workout,Snow,Gym,Neutral,1,3,0,1,0.889571583,0.6405,0.464906185,0.75,0.008403361
2843.53,18.41,1298,5.4,153,Gym Workout,Snow,Home,Tired,1,3,1,3,0.537409496,0.9205,0.902015288,0.45,0.781512605
3942.42,3.62,746,3,172,Gym Workout,Fog,Gym,Neutral,1,1,0,1,0.976983079,0.181,0.518415566,0.25,0.941176471
3013.64,12.68,323,11.7,82,Gym Workout,Clear,Gym,Tired,1,0,0,3,0.605456218,0.634,0.224461432,0.975,0.18487395
2869.56,4.91,195,6.7,140,Gym Workout,Rain,Park,Happy,1,2,2,0,0.547821913,0.2455,0.135510771,0.558333333,0.672268908
3348.05,6.82,323,10.9,147,Gym Workout,Clear,Gym,Neutral,1,0,0,1,0.739225569,0.341,0.224461432,0.908333333,0.731092437
3332.05,9,695,8.1,101,Gym Workout,Clear,Park,Happy,1,0,2,0,0.732825313,0.45,0.482974288,0.675,0.344537815
3279.47,4.6,32,1.7,173,Gym Workout,Clear,Park,Stressed,1,0,2,2,0.711792472,0.23,0.022237665,0.141666667,0.949579832
3894.02,5.86,927,11.1,151,Gym Workout,Fog,Home,Stressed,1,1,1,2,0.957622305,0.293,0.644197359,0.925,0.764705882
2424.04,11.1,1123,7.7,161,Gym Workout,Fog,Home,Neutral,1,1,1,1,0.369606784,0.555,0.780403058,0.641666667,0.848739496
3236.83,12.72,640,9.8,133,Gym Workout,Fog,Park,Tired,1,1,2,3,0.694735789,0.636,0.444753301,0.816666667,0.613445378
1805.27,18.2,678,3.1,61,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.122088884,0.91,0.471160528,0.258333333,0.008403361
3960.89,17.33,220,3.6,133,Gym Workout,Rain,Home,Neutral,1,2,1,1,0.984371375,0.8665,0.152883947,0.3,0.613445378
1967.08,19.89,696,8.5,86,Gym Workout,Snow,Gym,Neutral,1,3,0,1,0.186815473,0.9945,0.483669215,0.708333333,0.218487395
2001.72,18.92,738,4.7,120,Gym Workout,Rain,Gym,Tired,1,2,0,3,0.200672027,0.946,0.51285615,0.391666667,0.504201681
2089.3,6.29,912,5.1,169,Gym Workout,Fog,Park,Tired,1,1,2,3,0.235705428,0.3145,0.633773454,0.425,0.915966387
2589.63,8.55,1040,4,150,Gym Workout,Rain,Gym,Stressed,1,2,0,2,0.435845434,0.4275,0.722724114,0.333333333,0.756302521
3205.82,18.82,325,1.8,134,Gym Workout,Clear,Gym,Tired,1,0,0,3,0.682331293,0.941,0.225851286,0.15,0.621848739
2484.89,11.68,20,10.2,80,Gym Workout,Clear,Park,Happy,1,0,2,0,0.393947758,0.584,0.013898541,0.85,0.168067227
2269.69,6.73,147,10.2,87,Gym Workout,Snow,Park,Stressed,1,3,2,2,0.307864315,0.3365,0.102154274,0.85,0.226890756
1956.41,6.12,975,11.2,142,Gym Workout,Clear,Gym,Neutral,1,0,0,1,0.182547302,0.306,0.677553857,0.933333333,0.68907563
1673.92,6.54,650,5.4,84,Gym Workout,Clear,Home,Happy,1,0,1,0,0.069546782,0.327,0.451702571,0.45,0.201680672
2771.2,16.8,1258,1.1,79,Gym Workout,Snow,Gym,Stressed,1,3,0,2,0.508476339,0.84,0.874218207,0.091666667,0.159663866
2749.33,4.5,390,0.3,110,Gym Workout,Rain,Home,Tired,1,2,1,3,0.499727989,0.225,0.271021543,0.025,0.420168067
